Email_ID,Subject,From_Email,From_Name,Received_Date,Category,Invoice_Number,Amount,Vendor,Due_Date,OneDrive_Link,Xero_Link,Processing_Status,Processed_At
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB93oQAAA=,Invoice INV-1157 from Align.Build Pty Ltd for Luck Street Trust,,,2025-04-29T00:00:00.000Z,standard_pdf,INV-1157,363.0,Align.Build Pty Ltd,2025-05-06T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1157.pdf,,Processed,2025-04-29T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB93mAAAA=,Bill INV-1157 from Align.Build Pty Ltd is due soon,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2025-04-29T00:00:00.000Z,xero_with_pdf,INV-1157,363.0,Align.Build Pty Ltd,2025-05-06T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1157.pdf,https://go.xero.com/invoice/INV-1157,Processed,2025-04-29T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB93n3AAA=,Invoice INV-0212 from Taxcellent Business Advisors Pty Ltd for Rudra Projects & Developments Pty Ltd,,,2025-04-15T00:00:00.000Z,standard_pdf,INV-0212,2200.0,Taxcellent Business Advisors Pty Ltd,2025-04-22T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0212.pdf,,Processed,2025-04-15T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB93sBAAA=,Invoice INV-1144 from Align.Build Pty Ltd for Rudra projects,,,2025-04-15T00:00:00.000Z,standard_pdf,INV-1144,2711.5,Align.Build Pty Ltd,2025-04-22T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1144.pdf,,Processed,2025-04-15T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB94zQAAA=,Invoice INV-0656 from Liberal Party Federal Campaign Fund for Rudra Projects and Developments Pty Ltd,,,2025-04-04T00:00:00.000Z,standard_pdf,INV-0656,1600.0,Liberal Party of Australia (Victorian Division),2025-04-11T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0656.pdf,,Processed,2025-04-04T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB93nEAAA=,Bill INV-0656 from Liberal Party Federal Campaign Fund is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2025-04-04T00:00:00.000Z,xero_with_pdf,INV-0656,1600.0,Liberal Party of Australia (Victorian Division),2025-04-11T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0656.pdf,https://go.xero.com/invoice/INV-0656,Processed,2025-04-04T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB93t2AAA=,Invoice WB-01035 from Davies Construction (TAS) Pty Ltd for Marconi Court Pty Ltd,,,2025-04-03T00:00:00.000Z,standard_pdf,WB-01035,128539.8,Marconi Court Pty Ltd,2025-04-10T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20WB-01035.pdf,,Processed,2025-04-03T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB941DAAA=,Invoice INV-1117 from Align.Build Pty Ltd for Marconi Court Pty Ltd,,,2025-04-01T00:00:00.000Z,standard_pdf,INV-1117,968.0,Align.Build Pty Ltd,2025-04-08T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1117.pdf,,Processed,2025-04-01T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB941EAAA=,Invoice INV-1113 from Align.Build Pty Ltd for Rudra projects,,,2025-04-01T00:00:00.000Z,standard_pdf,INV-1113,1566.13,Align.Build Pty Ltd,2025-04-08T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1113.pdf,,Processed,2025-04-01T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB93v_AAA=,Bill INV-1117 from Align.Build Pty Ltd is due soon,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2025-04-01T00:00:00.000Z,xero_with_pdf,INV-1117,968.0,Align.Build Pty Ltd,2025-04-08T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1117.pdf,https://go.xero.com/invoice/INV-1117,Processed,2025-04-01T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB93v9AAA=,Bill INV-1113 from Align.Build Pty Ltd is due soon,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2025-04-01T00:00:00.000Z,xero_with_pdf,INV-1113,1566.13,Align.Build Pty Ltd,2025-04-08T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1113.pdf,https://go.xero.com/invoice/INV-1113,Processed,2025-04-01T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB93oMAAA=,Invoice INV-1096 from Align.Build Pty Ltd for Rudra projects,,,2025-03-18T00:00:00.000Z,standard_pdf,INV-1096,1753.13,Align.Build Pty Ltd,2025-03-25T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1096.pdf,,Processed,2025-03-18T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB93tyAAA=,Invoice INV-1098 from Align.Build Pty Ltd for Luck Street Trust,,,2025-03-18T00:00:00.000Z,standard_pdf,INV-1098,408.38,Align.Build Pty Ltd,2025-03-25T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1098.pdf,,Processed,2025-03-18T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB93r1AAA=,Bill INV-1098 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2025-03-18T00:00:00.000Z,xero_with_pdf,INV-1098,408.38,Align.Build Pty Ltd,2025-03-25T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1098.pdf,https://go.xero.com/invoice/INV-1098,Processed,2025-03-18T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB947xAAA=,March Invoice INV-0188 from Taxcellent Business Advisors Pty Ltd for Rudra Projects & Developments Pty Ltd,,,2025-03-15T00:00:00.000Z,standard_pdf,INV-0188,2200.0,Rudra Projects & Developments Pty Ltd,2025-03-22T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0188.pdf,,Processed,2025-03-15T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB93n4AAA=,Invoice INV-0182 from Taxcellent Business Advisors Pty Ltd for Slice and Spice Pty Ltd,,,2025-03-12T00:00:00.000Z,standard_pdf,INV-0182,1477.0,Taxcellent Business Advisors Pty Ltd,2025-03-26T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0182.pdf,,Processed,2025-03-12T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB945aAAA=,Bill INV-1076 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2025-03-06T00:00:00.000Z,xero_with_pdf,INV-1076,272.25,Align.Build Pty Ltd,2025-03-13T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1076.pdf,https://go.xero.com/invoice/INV-1076,Processed,2025-03-06T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB945bAAA=,Bill INV-1077 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2025-03-06T00:00:00.000Z,xero_with_pdf,INV-1077,2684.0,Align.Build Pty Ltd,2025-03-13T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1077.pdf,https://go.xero.com/invoice/INV-1077,Processed,2025-03-06T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB945ZAAA=,Bill INV-1085 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2025-03-06T00:00:00.000Z,xero_with_pdf,INV-1085,2150.5,Align.Build Pty Ltd,2025-03-13T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1085.pdf,https://go.xero.com/invoice/INV-1085,Processed,2025-03-06T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB94_1AAA=,Invoice WB-01027 from Davies Construction (TAS) Pty Ltd for Marconi Court Pty Ltd,,,2025-02-24T00:00:00.000Z,standard_pdf,WB-01027,85000.07,Davies Construction (Tas) Pty Ltd,2025-03-03T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20WB-01027.pdf,,Processed,2025-02-24T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB94_aAAA=,Bill WB-01027 from Davies Construction (TAS) Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2025-02-24T00:00:00.000Z,xero_with_pdf,WB-01027,85000.07,Marconi Court Pty Ltd,2025-03-03T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20WB-01027.pdf,https://go.xero.com/invoice/WB-01027,Processed,2025-02-24T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB945NAAA=,Invoice INV-1071 from Align.Build Pty Ltd for GAK Ballarat Pty Ltd,,,2025-02-20T00:00:00.000Z,standard_pdf,INV-1071,3982.0,Align.Build Pty Ltd,2025-02-27T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1071.pdf,,Processed,2025-02-20T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB944yAAA=,Bill INV-1071 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2025-02-20T00:00:00.000Z,xero_with_pdf,INV-1071,3982.0,Align.Build Pty Ltd,2025-02-27T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1071.pdf,https://go.xero.com/invoice/INV-1071,Processed,2025-02-20T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB96ACAAA=,Invoice INV-0171 from Taxcellent Business Advisors Pty Ltd for Rudra Projects & Developments Pty Ltd,,,2025-02-15T00:00:00.000Z,standard_pdf,INV-0171,2200.0,Rudra Projects & Developments Pty Ltd,2025-02-22T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0171.pdf,,Processed,2025-02-15T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB96EeAAA=,Bill INV-1054 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2025-02-04T00:00:00.000Z,xero_with_pdf,INV-1054,1188.0,Align.Build Pty Ltd,2025-02-11T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1054.pdf,https://go.xero.com/invoice/INV-1054,Processed,2025-02-04T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB96DlAAA=,Bill INV-1031 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2025-01-23T00:00:00.000Z,xero_with_pdf,INV-1031,1452.0,Align.Build Pty Ltd,2025-01-30T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1031.pdf,https://go.xero.com/invoice/INV-1031,Processed,2025-01-23T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB96NwAAA=,Invoice INV-0150 from Taxcellent Business Advisors Pty Ltd for Rudra Projects & Developments Pty Ltd,,,2025-01-20T00:00:00.000Z,standard_pdf,INV-0150,2200.0,Taxcellent Business Advisors Pty Ltd,2025-01-27T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0150.pdf,,Processed,2025-01-20T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB96JzAAA=,Invoice INV-13638 from Schofields Flying Club Ltd for Satya Gala,,,2025-01-19T00:00:00.000Z,standard_pdf,INV-13638,4509.67,Schofields Flying Club Ltd,2025-01-19T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-13638.pdf,,Processed,2025-01-19T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB972_AAA=,Invoice INV-1020 from Align.Build Pty Ltd for Marconi Court Pty Ltd,,,2025-01-09T00:00:00.000Z,standard_pdf,INV-1020,440.0,Align.Build Pty Ltd,2025-01-16T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1020.pdf,,Processed,2025-01-09T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB972tAAA=,Invoice INV-1027 from Align.Build Pty Ltd for Rudra projects,,,2025-01-09T00:00:00.000Z,standard_pdf,INV-1027,397.38,Align.Build Pty Ltd,2025-01-16T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1027.pdf,,Processed,2025-01-09T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB9705AAA=,Bill INV-1020 from Align.Build Pty Ltd is due soon,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2025-01-09T00:00:00.000Z,xero_with_pdf,INV-1020,440.0,Align.Build Pty Ltd,2025-01-16T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1020.pdf,https://go.xero.com/invoice/INV-1020,Processed,2025-01-09T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB9704AAA=,Bill INV-1027 from Align.Build Pty Ltd is due soon,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2025-01-09T00:00:00.000Z,xero_with_pdf,INV-1027,397.38,Align.Build Pty Ltd,2025-01-16T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1027.pdf,https://go.xero.com/invoice/INV-1027,Processed,2025-01-09T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB974OAAA=,Invoice INV-1018 from Align.Build Pty Ltd for Rudra projects,,,2025-01-06T00:00:00.000Z,standard_pdf,INV-1018,981.75,Align.Build Pty Ltd,2025-01-13T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1018.pdf,,Processed,2025-01-06T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB974DAAA=,Invoice INV-1016 from Align.Build Pty Ltd for Rudra projects,,,2025-01-06T00:00:00.000Z,standard_pdf,INV-1016,280.5,Align.Build Pty Ltd,2025-01-13T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1016.pdf,,Processed,2025-01-06T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB9741AAA=,Invoice INV-0133 from Taxcellent Business Advisors Pty Ltd for RS Developments Pty Ltd,,,2025-01-02T00:00:00.000Z,standard_pdf,INV-0133,1586.0,Taxcellent Business Advisors Pty Ltd,2025-01-09T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0133.pdf,,Processed,2025-01-02T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB9742AAA=,Invoice INV-0132 from Taxcellent Business Advisors Pty Ltd for Rudra Projects & Developments Pty Ltd,,,2025-01-02T00:00:00.000Z,standard_pdf,INV-0132,1125.0,Taxcellent Business Advisors Pty Ltd,2025-01-09T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0132.pdf,,Processed,2025-01-02T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB971yAAA=,Invoice INV-1006 from Align.Build Pty Ltd for Marconi Court Pty Ltd,,,2024-12-17T00:00:00.000Z,standard_pdf,INV-1006,1320.0,Align.Build Pty Ltd,2024-12-24T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1006.pdf,,Processed,2024-12-17T00:00:00.000Z
